Unnamed: 0,CD8-Cell-Mean,CD88-Cell-Mean,CD4-Cell-Mean,SIRPa-Cell-Mean,CD56-Cell-Mean,HLA-DR-Cell-Mean,CD11c-Cell-Mean,PD-1-Cell-Mean,CD3-Cell-Mean,CD45-Cell-Mean,CD10-Cell-Mean,CD31-Cell-Mean,CAIX-Cell-Mean,CD20-Cell-Mean,IRF8-Cell-Mean,CD68-Cell-Mean,Cluster.id,Sample.ID,Tumour.NonTumour,ROI,X,Y,Tumour.Grade
98214,11462.2793,28.7897,30.7577,2764.8081,8.1669,13074.165,1.656,784.7303,4277.8218,9775.8389,0,0,25075.8457,0,0,464.2011,IRF8+HLA-DR+,AU94843,Tumour,Position 53,531.37,41.39,4
98215,2007.6774,0,54.317,143.4806,0,1319.9635,2.094,4.8733,302.4759,1056.0677,0,0,24551.0215,1.5587,11.065,1.8373,CAIX+ Tumour cells,AU94843,Tumour,Position 53,522.72,48.66,4
98217,16.6944,4570.707,17394.834,17874.7012,4635.8232,354.1331,0,129.0977,0,0,0,0,40892.1445,0,0,1127.7463,DN T cells,AU94843,Tumour,Position 53,429.7,35.74,4
98218,17692.332,324.1945,56.1809,171.5409,13.7082,149.3424,388.858,0,258.6848,1483.1071,0,0,18953.0586,4.3307,0,6.1109,CD8 T cells,AU94843,Tumour,Position 53,159.99,48.16,4
98222,1348.4092,0,676.9827,0.6035,4415.3892,51.7386,6.2353,0,3.5771,0.6035,7.4924,0,26043.502,1.7919,99.7252,1667.521,CD56+,AU94843,Tumour,Position 53,229.94,163.25,4
98224,73.0571,0,114.305,8.4996,1518.9106,12.8264,3.4155,0,6.6814,0,1.8234,0,20707.6621,0.8325,143.5725,512.0984,CAIX+ Tumour cells,AU94843,Tumour,Position 53,397.88,217.23,4
98231,14.6769,0,25.3603,0,14830.7344,0,29.3544,0,0,0,0,0,23033.3281,0,0,115.6734,CD56+,AU94843,Tumour,Position 53,99.55,277.37,4
98233,43851.0273,10648.3408,5858.2905,19767.3477,0,16871.7598,692.8118,9320.29,23567.5645,29560.9414,0,1411.2561,35823.5039,7.9557,32.3774,3871.3186,CD8 T cells,AU94843,Tumour,Position 53,24.99,119.19,4
98235,204.1536,3496.7112,9375.5361,13580.8242,28949.9062,8967.9072,280.4278,1696.8171,61.6179,19981.9199,0,2858.1772,18635.8457,5.2486,25.6197,23960.582,IRF8+HLA-DR+,AU94843,Tumour,Position 53,47.19,182.69,4
98236,2248.9067,1256.3464,416.2364,1572.8406,6058.3711,1584.6656,259.256,20.7433,679.6315,2819.7122,1.7654,377.7975,20179.9004,0.1953,69.8478,1667.4703,CD56+,AU94843,Tumour,Position 53,37.07,193.09,4
98242,5894.0835,39.1717,19.1866,1923.8201,85.0312,2771.6899,32.0439,180.8521,392.5465,1688.1665,0,0,15880.9688,0,71.7926,1180.6721,CD8 T cells,AU94843,Tumour,Position 53,465.32,376.21,4
98245,448.8763,12.3568,6128.5044,529.0432,316.0071,289.9648,183.9835,0,5753.8965,3216.9988,6.5107,0,15312.5879,0,36.7367,399.9715,DN T cells,AU94843,Tumour,Position 53,371.57,457.26,4
98246,32774.5273,9596.7314,10731.9004,17017.248,0,11025.8242,2442.4758,7001.1914,16343.4355,32796.9336,0,459.1357,38989.4453,12.08,79.9514,3385.0486,CD8 T cells,AU94843,Tumour,Position 53,205.4,95.93,4
98247,2592.5879,56.1217,719.8224,397.4963,18.6876,303.315,1.3459,12.9875,1296.035,4339.5459,0,0,21861.9277,0,57.5533,989.7727,CD8 T cells,AU94843,Tumour,Position 53,195.96,91.94,4
98248,27043.3398,0,61.9483,24.1966,370.7678,79.4678,5426.1553,0,13656.2891,22391.4805,0,0,27090.1309,0,51.6993,6438.335,CD8 T cells,AU94843,Tumour,Position 53,429.02,476.31,4
98249,24.264,0,33.2127,32.0122,1530.6543,281.4207,0,0,0,0,0,0,34330.3359,0.3727,47.9838,307.156,CAIX+ Tumour cells,AU94843,Tumour,Position 53,430.92,80.1,4
98250,20.4167,0,98.3586,450.4787,225.4771,591.7676,0,17.3633,0,264.5058,0.8598,0,52881.4375,2.6623,4.4353,519.9047,CAIX+ Tumour cells,AU94843,Tumour,Position 53,431.68,93.98,4
98251,432.1254,0,60.215,121.0337,0,1170.8378,0,0,0,16.04,0,0,54364.0977,4.7292,0,251.2971,CAIX+ Tumour cells,AU94843,Tumour,Position 53,440.97,93.99,4
98252,14093.415,0,7.7283,0.7343,0,4.4606,11.122,0,0,0,0,0,33632.9219,0,0,12.5512,CAIX+ Tumour cells,AU94843,Tumour,Position 53,214.06,387.99,4
98253,38.2874,0,30.0428,0,1049.1826,0,1.1101,0,0,0,0,0,21487.3047,0,0,98.7034,CD56+,AU94843,Tumour,Position 53,64.04,257.76,4
98256,0,27.6138,191.7384,306.4336,7148.8467,56.7909,2.9331,0,41.9567,94.3975,0,0,35654.5039,0,0,0,CAIX+ Tumour cells,AU94843,Tumour,Position 53,275.95,174.31,4
98257,43.6715,0,2979.5408,0,5375.2969,0,0.4116,0,3641.6125,6606.1978,0,0,20547.2461,0,7.6692,14.855,CD56+,AU94843,Tumour,Position 53,62.6,320.3,4
98262,144.2966,0,15.7593,4527.6226,45.222,164.2562,0,0,0,222.1444,0,0,46278.418,24.9736,91.6273,1734.3743,CAIX+ Tumour cells,AU94843,Tumour,Position 53,500.7,258.14,4
98264,47.3905,1725.963,742.399,3976.4929,70.709,3510.2322,0,1637.2644,0,982.9005,0,0,33792.9414,0,0,2885.4512,CAIX+ Tumour cells,AU94843,Tumour,Position 53,572.9,167.11,4
98266,7776.1201,0,19.4317,84.0838,861.5865,123.847,10.714,0,1303.7013,1410.6721,0,0,32507.4062,0,0,1043.969,CAIX+ Tumour cells,AU94843,Tumour,Position 53,31.39,239.47,4
98269,23849.4961,74.8691,443.0029,2251.5957,2263.1099,3209.3682,3196.0547,0.2627,2039.5161,9654.7188,1.6616,0,32528.1094,24.7139,16.5186,506.8149,CD8 T cells,AU94843,Tumour,Position 53,468.78,104.05,4
98270,20031.6172,0,101.3396,350.5429,0.4489,2918.853,4798.3994,2.9095,1768.0635,8726.21,0.6404,0,28750.7324,4.4395,0,114.8355,CD8 T cells,AU94843,Tumour,Position 53,466.96,114.17,4
98271,1659.6111,29.9744,155.7329,2008.9209,302.6261,8083.7178,6.0833,184.0598,286.8953,679.9466,14.8782,0,42357.4922,0.7137,8.4103,1736.015,CAIX+ Tumour cells,AU94843,Tumour,Position 53,454.45,125.61,4
98272,102.6923,1084.7515,820.6879,6879.6821,5573.1685,497.0547,0,5.1849,0,2881.3047,0,128.145,48865.3672,0,0,7.605,CAIX+ Tumour cells,AU94843,Tumour,Position 53,479.46,104.64,4
98276,2853.2249,60.4548,142.8361,640.3636,198.9358,32.1494,34.7365,0,104.6969,162.0489,0,0,21835.0996,0,0,565.7737,CD8 T cells,AU94843,Tumour,Position 53,626.11,253.59,4
98283,231.7987,0,33.6032,0,23312.4766,0,0.35,0,1.5859,6.3179,0,0,32294.3574,1.441,0,253.3013,CD56+,AU94843,Tumour,Position 53,68.33,215.55,4
98288,0,0,10.2906,0,914.7836,0,0,0,0,0,0,0,25801.7617,0,0,45.9321,CAIX+ Tumour cells,AU94843,Tumour,Position 53,178.41,482.5,4
98289,12031.3203,21.8389,127.0211,52.6376,217.7259,190.1868,3072.7344,0,8435.4209,8160.2739,0,1.1381,33273.2109,0,4298.6768,2049.5422,CD8 T cells,AU94843,Tumour,Position 53,357.4,285.07,4
98291,14304.2832,0,29.312,12.7284,70.6958,0,46.2795,0,531.7867,883.7834,0,0,23663.5664,0,12.1908,279.6252,CD8 T cells,AU94843,Tumour,Position 53,320.99,217.91,4
98293,4588.1006,0,0,0,0,0,42.0963,0,3190.9055,4946.8066,0,0,12161.5791,0,0,0,CD8 T cells,AU94843,Tumour,Position 53,323.47,227.42,4
98295,18234.8672,70.7904,61.5798,349.9942,2842.1057,13.3077,859.127,0,126.1788,6681.9229,0,0,20500.6777,0,0,4348.0059,CD8 T cells,AU94843,Tumour,Position 53,387.55,420.1,4
98297,1792.2915,228.57,37.8745,1403.4486,110.0213,0.7469,156.3567,0,616.037,509.4287,2.31,0,10686.5215,0,0,350.7202,SIRPa+CD31+,AU94843,Tumour,Position 53,638.89,448.49,4
98301,17141.2949,0,4.7712,272.6194,350.6518,63.7031,517.346,0,4508.7144,8016.8989,14.4185,0,17645.3828,0,81.8934,468.6205,CD8 T cells,AU94843,Tumour,Position 53,541.16,354.31,4
98302,0,0,70.1067,236.382,119.3427,8.3555,1.2466,0,0,0,0,0,20529.8789,0.1156,96.8057,342.0894,CAIX+ Tumour cells,AU94843,Tumour,Position 53,521.6,159.1,4
98305,16773.8613,926.0046,6.9098,7.0977,274.1619,85.1898,1.0391,0,84.2967,0,0.0828,0,18558.4395,0,16.9033,512.4223,CD8 T cells,AU94843,Tumour,Position 53,481,242.06,4
98308,388.8568,62.674,824.1643,806.2882,13797.0723,397.8998,96.5097,0,254.5721,349.6661,18.4112,0,27919.7715,0,202.029,1144.7144,CD56+,AU94843,Tumour,Position 53,621.42,229.53,4
98314,0,0,0,4.368,0,91.43,0,0,0,0,0,0,21539.9473,0,0,82.386,CAIX+ Tumour cells,AU94843,Tumour,Position 53,473.57,86.18,4
98315,313.5385,361.2558,173.3672,829.7801,0,30.4241,5.0666,0,0,284.261,0,0,32186.9336,0,0,894.288,CAIX+ Tumour cells,AU94843,Tumour,Position 53,219.7,334.94,4
98316,3.3382,0,2.0044,11.3222,68.1268,0,0,0,0,0,0,0,20633.543,0,0,63.3484,CAIX+ Tumour cells,AU94843,Tumour,Position 53,398.31,302.53,4
98317,17699.5742,3.168,3.8538,29.6252,25.065,1255.0693,271.9007,0,3614.1287,6820.3286,0,0,15074.791,0,49.5478,2169.4304,CD8 T cells,AU94843,Tumour,Position 53,588.51,458.26,4
98318,39.7039,169.6159,77.1559,2114.562,0,422.288,0,2.2816,0,350.3349,0.2908,0,13994.9209,0,0,238.2769,SIRPa+CD31+,AU94843,Tumour,Position 53,412.01,400.17,4
98319,275.736,2530.4739,1343.2245,17223.5469,12.827,14627.3018,34.908,189.104,0,7695.874,0,0,22700.1484,1.0064,43.5897,911.9549,DN T cells,AU94843,Tumour,Position 53,515.8,249.53,4
98320,41.3257,334.8118,240.5957,1091.5,32.1915,291.9599,49.5368,0,11.153,414.2087,51.6825,0,26918.6973,0,6.3552,374.8118,CAIX+ Tumour cells,AU94843,Tumour,Position 53,518.61,73.32,4
98323,4889.5903,22.8552,95.9581,396.6923,319.3959,282.9491,53.1459,0,2280.1335,1622.7885,0,0,17640.1055,0,77.8541,258.138,CD8 T cells,AU94843,Tumour,Position 53,439.56,191.12,4
98324,229.8772,0,40.4539,163.8182,837.365,364.2037,21.6098,0,48.4526,121.4386,97.6072,0,14326.9268,2.2488,97.7817,271.3079,CAIX+ Tumour cells,AU94843,Tumour,Position 53,426.55,119.87,4
98325,763.0794,24.6541,97.5182,573.8358,0,8039.6191,0,11.4899,6.0727,544.9381,0,0,22194.3145,0,0,11.3553,IRF8+HLA-DR+,AU94843,Tumour,Position 53,181.47,93.95,4
98326,2340.6433,83.1528,14505.7197,4673.8096,19256.043,4971.6392,539.4094,1905.7458,13103.2568,22983.7832,34.0564,0,11977.8955,9.9939,756.4342,1098.8308,DN T cells,AU94843,Stroma,Position 52,489.72,211.55,4
98327,6047.3984,0,4077.6423,0,0,0,0,0,5674.6934,4585.6519,0,0,2461.7493,0,0,0,CD8 T cells,AU94843,Stroma,Position 52,479.87,212.08,4
98329,63.0551,0,1721.234,67.1973,5170.1338,0,1.9252,0,0,3.8966,0,0,28363.4941,2.6789,48.0136,2099.1641,CD56+,AU94843,Stroma,Position 52,515.03,145.98,4
98330,25.2932,45.5335,157.5773,196.1991,120.3396,33.6843,0,0,0,64.8009,0,0,14078.2568,0,0,253.8589,CAIX+ Tumour cells,AU94843,Stroma,Position 52,632.3,186.92,4
98332,423.4792,0,767.2854,238.6125,0,0,2.4125,0,4.7417,7.0521,0,22962.2695,1183.0209,0,30.5063,151.2854,Endo,AU94843,Stroma,Position 52,594.25,238.26,4
98333,79.898,410.2498,1355.5522,803.21,0,7.8289,0.4667,0,0,298.3328,0,38518.6172,159.7926,2.8626,1032.4529,114.796,Endo,AU94843,Stroma,Position 52,599.45,229.87,4
98334,815.373,1459.809,4975.937,25928.498,0,138.3326,0,5722.7773,0,10235.0068,99.2112,56136.2695,601.5483,15.7438,211.0112,224.8157,SIRPa+CD31+,AU94843,Stroma,Position 52,531.49,335.54,4
98335,332.8037,27.0184,5898.626,2484.6257,0,0,0,8.0123,0,600.9938,0,21004.7852,833.0491,0,1608.368,235.3374,SIRPa+CD31+,AU94843,Stroma,Position 52,538.5,343.68,4
98336,1462.3113,242.4478,3281.4839,4618.5767,0,77.8934,3.6066,245.6567,0.5885,976.0928,3.0053,52981.4805,279.1311,1.5864,525.1503,232.758,SIRPa+CD31+,AU94843,Stroma,Position 52,534.02,341.22,4
98337,1768.7552,2.0644,5053.0645,172.8164,0,0,8.8502,0,12.9275,209.9887,7.9791,53258.957,1138.504,10.8567,1085.2255,242.6586,Endo,AU94843,Stroma,Position 52,542.38,337.04,4
98338,538.3115,799.3263,3621.4353,6466.0859,0,25.4958,0,401.5593,0,1979.1759,11.2775,17113.3105,984.3135,1.2002,1218.0509,10.5403,SIRPa+CD31+,AU94843,Stroma,Position 52,533.99,350.18,4
98339,47.9947,71.7772,2429.3813,5109.2441,0,0,0,239.8057,0,2239.3228,0,1210.8895,918.0143,0,6700.4048,249.6114,IRF8+HLA-DR+,AU94843,Stroma,Position 52,543.35,348.86,4
98340,40.4901,1459.4196,1456.6387,4982.834,0,1567.0804,0,0,0,3000.4294,0,3617.2241,663.8998,2.0879,235.3886,2424.3008,IRF8+HLA-DR+,AU94843,Stroma,Position 52,548.76,342.33,4
98342,621.2489,87.4378,1417.0944,2818.3318,0,4.6009,0,226.7153,0,265.7711,0.7725,55267.5352,3749.0215,2.4077,694.7053,59.0815,SIRPa+CD31+,AU94843,Stroma,Position 52,496.16,324.29,4
98345,959.6403,0,1786.7091,9.8055,0,0,6.0516,0,0,0,0,47849.5625,531.747,0,349.4096,5.6454,Endo,AU94843,Stroma,Position 52,498.46,496.46,4
98346,516.7583,357.5635,1485.515,810.883,0,756.2078,10.05,0,1.7452,517.6512,0.4234,38666.0781,3366.0762,0.4234,192.6428,3456.2256,IRF8+HLA-DR+,AU94843,Stroma,Position 52,492.95,506.72,4
98347,17.1708,0,60.3311,0,4929.2808,0,1.3113,0,0,0,3.8216,0,15767.127,0,2.1177,39.9856,CD56+,AU94843,Stroma,Position 52,646.12,452.19,4
98349,22833.7422,5924.5972,2328.2065,16336.3691,0,1774.0171,244.2398,5235.7339,4375.2754,25626.1738,0,2048.1365,5660.2583,19.9428,4202.6128,457.4753,CD8 T cells,AU94843,Stroma,Position 52,307.37,310.92,4
98350,11044.2129,2.4636,9.5525,54.3903,0,469.6078,27.2523,0,1127.2386,5441.2114,0,830.9223,14720.5928,0,18.0447,0,CD8 T cells,AU94843,Stroma,Position 52,319.03,309.55,4
98351,23218.6973,3.6905,1005.0149,34.1601,0,13.6429,10.9619,3.353,3892.9023,7248.9004,0,17654.7285,6740.5981,0,327.1387,199.4565,CD8 T cells,AU94843,Stroma,Position 52,415.37,379.91,4
98352,1390.5396,1.1394,1859.9578,0,0,0,35.8677,0,2.5126,3.4319,7.1015,45767.3086,13285.2529,5.9171,3763.916,603.3749,Endo,AU94843,Stroma,Position 52,424.9,370.78,4
98353,963.5696,33.0879,595.3573,323.1781,0,0,12.3071,1.2534,0,46.0365,0,48757.9688,311.8208,0,261.5103,133.105,Endo,AU94843,Stroma,Position 52,638.75,257.59,4
98354,170.9487,0,267.3244,0.5647,52.7916,0,2.9004,0,0,0.5667,0,22450.0684,104.0493,7.5647,7.7402,118.8388,Endo,AU94843,Stroma,Position 52,648.01,256.07,4
98360,326.6134,441.3554,634.3447,2583.0442,6.0472,109.8326,0,66.0921,0,1462.7092,0,41270.7734,2508.8691,5.9939,21.4604,94.4452,SIRPa+CD31+,AU94843,Stroma,Position 52,638.95,54.92,4
98361,1568.453,45.9245,212.0297,120.4381,0,0,0,0,4.1634,60.37,0,24202.2695,38.4592,4.276,4.3168,229.0446,Endo,AU94843,Stroma,Position 52,648.71,57,4
98362,2980.5693,1423.248,447.4829,2705.3745,0,0,0,462.258,48.6315,1544.2148,1.7159,4894.3677,39.2129,21.9066,0,10.8705,DN T cells,AU94843,Stroma,Position 52,660.44,57.42,4
98364,167.004,1375.4044,1209.3822,1401.1881,0,10.9808,0,25.4712,0,1516.1841,0,4028.3286,46.1517,10.6097,0,50.8706,SIRPa+CD31+,AU94843,Stroma,Position 52,668.69,63.54,4
98365,157.4976,3815.3523,2347.8403,2826.8389,0,0,0,221.9431,0,6604.9351,0,21053.3379,2718.259,21.8973,3071.2703,2676.7915,IRF8+HLA-DR+,AU94843,Stroma,Position 52,648.74,64.08,4
98368,490.7049,958.546,250.8357,2542.3647,83.3395,178.7762,0,330.4935,169.387,1577.593,32.6341,1.5211,21711.3184,0.6243,0,815.153,SIRPa+CD31+,AU94843,Stroma,Position 52,515.29,78.33,4
98369,20438.709,0,4.3598,9.0756,4.7807,29.9244,142.1192,0,6680.6011,6680.2432,0,0,0,0,0,0,CD8 T cells,AU94843,Stroma,Position 52,498.83,79.33,4
98370,26.9441,26.5496,77.4796,194.5126,678.4859,129.8332,0,0.8361,0,412.2281,57.1386,0,13978.6602,0,9.6542,145.8171,CAIX+ Tumour cells,AU94843,Stroma,Position 52,616.51,81.2,4
98373,0,0,79.4922,0,0,0,9.3877,0,0,0,0,0,3421.7075,0,0,57.047,CAIX+ Tumour cells,AU94843,Stroma,Position 52,588.93,93.45,4
98374,99.5846,0,72.35,8.2542,3076.5671,0,7.2171,0,0,0,0,0,16436.2832,1.1632,19.3803,1442.9359,CD56+,AU94843,Stroma,Position 52,645.58,98.62,4
98375,50.7881,0,12.3169,0,1671.9753,0,0,0,0,0,0,0,10110.249,0,1.142,199.751,CD56+,AU94843,Stroma,Position 52,650.78,105.97,4
98376,84.5739,0,158.0576,1.8772,4066.5442,0,77.9197,0,0,2.3727,5.2008,0,17994.8594,0,3.7213,2120.2017,CD56+,AU94843,Stroma,Position 52,609.39,108.64,4
98379,47.856,1.2784,54.2332,4.4679,129.1855,5.8377,0,0,0,0.4127,0,0,6388.3535,7.5981,3.0478,118.2474,CAIX+ Tumour cells,AU94843,Stroma,Position 52,666.78,122.54,4
98382,45.4282,972.5847,267.564,3469.166,2195.1938,1188.233,4.6406,405.3521,0,2815.2258,0,0,15974.3027,0.3108,631.4326,1676.6925,SIRPa+CD31+,AU94843,Stroma,Position 52,599.63,137.5,4
98383,0,0,4.6789,0,43.5014,80.3127,0,0,0,0,0,0,12630.0615,0,0,109.5606,CAIX+ Tumour cells,AU94843,Stroma,Position 52,612.36,140.96,4
98386,1.3179,0,20.949,117.7587,5047.1685,3.5159,0,0,0,0,0,0,21508.3281,0,0,759.3596,CD56+,AU94843,Stroma,Position 52,565.67,177.06,4
98387,1920.7305,0,0.4585,0,93.4386,0,0,0,60.5779,261.5846,0,0,225.7056,0,0,0,CD8 T cells,AU94843,Stroma,Position 52,653.39,181.05,4
98389,199.1568,0,15.4565,2912.5769,29865.6133,0,0,33.0762,0,4750.019,0,0,3088.8672,0,0,0,CD56+,AU94843,Stroma,Position 52,530.67,188.11,4
98390,9107.6553,1958.7168,360.4196,2606.9004,2968.1924,773.2037,12.9423,5.6259,3475.1128,9003.7021,0,0,10081.4512,0,0,0,CD8 T cells,AU94843,Stroma,Position 52,603.78,199.94,4
98391,2503.2,0,58.7684,0,480.8376,0,133.967,0,111.1885,141.5977,0,0,22354.5957,3.198,3.5914,282.5546,CD8 T cells,AU94843,Stroma,Position 52,664.84,200.43,4
98392,0,0,13.4207,0,471.93,0,0,0,0,0,0.3171,0,12551.2266,0,0,79.5498,CAIX+ Tumour cells,AU94843,Stroma,Position 52,547.13,201.8,4
98394,1645.0771,0,5490.8262,15.7401,645.1752,0,12.6733,0.9504,5610.9009,11371.0576,0,0,768.965,0.4635,0,0,DN T cells,AU94843,Stroma,Position 52,469.06,209.69,4
98397,16.9416,208.8953,648.1313,2522.73,0,124.629,5.214,58.547,0,1145.4453,0,13986.7256,310.7018,0.4158,191.4036,52.2064,SIRPa+CD31+,AU94843,Stroma,Position 52,596.24,216.38,4
98398,12994.5771,0,9.845,0,2270.3762,0,1212.2025,0,7615.7275,0,0,0,8027.2188,0,13.5875,179.1463,CD8 T cells,AU94843,Stroma,Position 52,669.12,225.2,4
98400,127.0614,0,0.4232,0,1057.7916,0,0,0,0,3097.9204,0.807,0,0,0,0,0,CD56+,AU94843,Stroma,Position 52,441.6,226.88,4
98402,83.2884,45.0845,114.5613,566.2793,0,0,0.1124,0,13.4013,25.6768,0,10538.5137,661.6977,0,7.0578,30.6174,SIRPa+CD31+,AU94843,Stroma,Position 52,611.97,230.85,4
98404,1055.4539,291.6842,1330.0443,3549.9956,0,2873.9153,25.1148,58.9475,88.5446,1675.9926,0,68.7104,1.6909,0,590.6707,4635.1035,IRF8+HLA-DR+,AU94843,Stroma,Position 52,542.94,240.58,4
98405,38.3428,0,279.9075,32.7476,0,19.6888,0,0,0,3.4712,0,53820.6133,153.9782,3.0479,30.7421,95.5724,Endo,AU94843,Stroma,Position 52,606.73,240.8,4
98407,28.5311,332.4193,112.7638,810.5968,0,1722.5461,0,0,0,186.2661,4.568,18927.0234,355.6809,1.9274,128.818,17.0138,IRF8+HLA-DR+,AU94843,Stroma,Position 52,604.64,248.19,4
98411,13038.7334,4265.2749,2727.5339,8969.8877,0,9106.5176,1808.9187,1323.0535,7835.0918,17875.1875,0,8593.0459,276.8583,7.8104,266.2458,693.757,CD8 T cells,AU94843,Stroma,Position 52,542.42,250.98,4
98412,12977.6436,8360.4756,17711.0605,16383.3535,0,7124.7046,1557.1399,2290.1248,21298.375,32394.0469,2.263,4012.5376,1491.5092,31.4498,224.3204,12555.5293,DN T cells,AU94843,Stroma,Position 52,513.37,254.84,4
98415,11826.8018,7571.7461,2681.1379,18543.3438,181.0514,5262.1729,57.5218,1870.3427,1848.9587,16278.2598,0,759.4105,3890.1682,8.2469,278.2741,4004.5833,CD8 T cells,AU94843,Stroma,Position 52,523.62,258.11,4
98416,11.3002,1130.8892,968.9564,5266.0459,0,1939.3452,0.8263,2130.7241,0,2703.697,0,22066.8457,104.6948,0.7906,168.0114,31.7856,SIRPa+CD31+,AU94843,Stroma,Position 52,614.36,261.35,4
98417,36.217,1013.3747,2837.2148,2754.218,0,404.0705,4.4183,99.2852,0,1250.9049,34.4463,32577.7617,1362.4172,0.6107,100.9519,1639.1263,IRF8+HLA-DR+,AU94843,Stroma,Position 52,540.96,261.65,4
98418,27.0491,0,268.8877,69.814,0,0,0.3596,0,0,34.2509,0,21424.0664,2302.3772,0,0,0,Endo,AU94843,Stroma,Position 52,456.06,263.58,4
98419,113.5079,0,270.1547,20.2698,16.413,0,0,0,8.8101,23.4906,0,23017.2598,46.7,22.2971,0,8.346,Endo,AU94843,Stroma,Position 52,654.7,264.19,4
98420,366.8035,841.0734,402.2009,3555.4934,31.7235,551.4956,64.362,408.2439,73.8918,2944.5833,0,24446.1582,1288.5116,0,1903.995,157.7616,SIRPa+CD31+,AU94843,Stroma,Position 52,575.96,264.44,4
98421,1383.1367,947.3975,2424.5457,2357.0408,42.2988,113.1229,221.0711,153.9168,1988.8953,3773.9956,1.8727,22208.2617,4439.439,11.4261,368.591,118.6284,SIRPa+CD31+,AU94843,Stroma,Position 52,508.27,264.71,4
98422,124.3142,726.3352,1544.5404,5705.2544,35.7036,803.4378,8.0452,658.9725,3.1535,2590.4944,0,6344.6602,905.2448,10.059,420.9491,1189.2238,SIRPa+CD31+,AU94843,Stroma,Position 52,527.86,267.96,4
98423,360.5702,15.8405,490.1054,294.2272,0,1.5606,2.3101,128.4107,0,258.6906,1.5298,31957.3301,952.9172,2.6427,318.5969,365.4244,Endo,AU94843,Stroma,Position 52,626.18,268.35,4
98424,48.3537,323.3571,386.5304,1969.772,0,187.2426,2.5577,64.0824,0,1115.7065,0,5266.3228,364.8737,0.0612,112.8903,541.5129,SIRPa+CD31+,AU94843,Stroma,Position 52,559.87,270.67,4
98425,971.8036,394.7223,2366.2019,4886.395,9.3067,61.3611,1.9276,1020.9552,1.9159,1258.9911,2.3666,52823.1953,6035.0571,9.9283,102.4721,674.0241,SIRPa+CD31+,AU94843,Stroma,Position 52,542.24,271.59,4
98427,32.3024,0,264.7566,21.8103,0,0,3.589,0,0,1.8209,0,22990.207,167.8809,0,44.5869,7.3372,Endo,AU94843,Stroma,Position 52,614.7,274.04,4
98428,119.2329,220.5767,232.563,1936.1521,0,12.5425,0,27.9986,0,474.8986,0,25252.8457,199.6329,0,0,166.9562,SIRPa+CD31+,AU94843,Stroma,Position 52,580.48,275.54,4
98429,256.8782,0,239.4695,0,7.7402,20.7494,33.0555,0,0,112.4973,0,23757.1641,567.8527,0,71.3069,2.1503,Endo,AU94843,Stroma,Position 52,425.58,277.31,4
98430,186.5914,300.6096,817.9493,1315.313,54.1332,73.9829,1.5965,1.5976,0,408.881,0,33062.6289,815.321,0,247.9135,132.1542,SIRPa+CD31+,AU94843,Stroma,Position 52,506.77,277.65,4
98431,230.705,0,603.3619,73.5122,0,0,0.6138,0,0,0.3044,0,30458.1777,1278.4348,0.6105,284.0967,661.1961,IRF8+HLA-DR+,AU94843,Stroma,Position 52,630.75,277.06,4
98433,56.467,67.3417,483.4495,425.081,0,38.3066,2.2556,0.4578,0,67.3275,0,13265.4951,692.0267,0,177.2581,361.0109,IRF8+HLA-DR+,AU94843,Stroma,Position 52,639.86,279.76,4
98436,108.4316,498.6792,575.457,2133.1172,0,832.8141,0,298.8492,0,1423.3081,0,32456.9277,372.1165,1.7473,323.1954,2250.5945,IRF8+HLA-DR+,AU94843,Stroma,Position 52,579.88,283.62,4
98437,20.7045,0,340.1174,5.017,0,50.3295,0,0,0,0,5.2708,35971.2344,528.6099,0,204.4659,91.8598,Endo,AU94843,Stroma,Position 52,614.83,284.17,4
98438,164.1741,3.6246,278.1741,168.7436,0,9.7125,1.365,0,0,64.2979,0.1542,31189.9219,503.6853,0,138.0783,988.4042,IRF8+HLA-DR+,AU94843,Stroma,Position 52,621.21,285.42,4
98439,4.4821,113.6086,398.9674,1545.1973,0,1106.6595,0,430.961,0.8703,3195.2529,0,6679.7017,82.2045,0,163.2617,50.2283,SIRPa+CD31+,AU94843,Stroma,Position 52,598.6,286.62,4
98441,3.2967,0,20.4031,0,0,0,0,0,0,2.5849,0,31163.3398,1875.2764,0,0,0,Endo,AU94843,Stroma,Position 52,403.07,289.61,4
98442,53.553,1580.7988,7896.8618,3555.5127,0,115.0841,299.2655,215.4353,8260.6055,11629.002,11.9539,5302.4668,1628.0929,0.8413,815.9788,4188.3828,DN T cells,AU94843,Stroma,Position 52,637.21,290.36,4
98445,47.8086,1691.2025,701.6642,2858.9233,0,139.7741,0,587.1284,0,3262.2913,0,38711.1445,55.4173,3.442,79.716,969.0457,SIRPa+CD31+,AU94843,Stroma,Position 52,608.96,290.96,4
98446,2.1574,108.6212,124.2025,842.915,0,106.5268,1.0781,0.2351,0,645.5075,0,5584.7998,177.5732,0,0,124.3552,SIRPa+CD31+,AU94843,Stroma,Position 52,391.07,291.86,4
98447,201.0135,966.8712,2453.0029,5199.1113,0,1541.8251,12.5011,497.0534,6.8195,3850.5771,1.0506,631.3965,401.9454,1.0574,826.369,2376.4285,IRF8+HLA-DR+,AU94843,Stroma,Position 52,570.24,293.86,4
